round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
6,4,0.18480964411991005,0.944962115105594,6203,0,0,1034,0.7999189505561853,0.9432,0.7726496467326115,0.08522168533263728,0.08501596874728073,0.0857144244747926,0.9918513630257282,197586,0.9918477988052808,0.008152201194719155,5,0.1,0.5,,
6,5,0.19557981468384436,0.9411590446213665,5401,0,0,900,0.7999158332142206,0.9432,0.7666904892073926,0.08476143090952563,0.08455902306438921,0.0857144244747926,0.9865203386889717,196524,0.9865167411274535,0.013483258872546533,5,0.1,0.5,,
6,6,0.1999973677933061,0.9399565217391305,4600,0,0,767,0.7999187631728931,0.9432,0.778988464716057,0.08592526825084851,0.0857144244747926,0.0857144244747926,0.9999999999883333,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
6,7,0.21089686336261884,0.9362822538177988,3798,0,0,633,0.7999181907397871,0.9432,0.7676379807242604,0.08529122728916425,0.08508500766608781,0.0857144244747926,0.9926568157745427,197747,0.9926559911651022,0.0073440088348978305,5,0.1,0.5,,
6,8,0.22674008125954487,0.9324432576769025,2996,0,0,500,0.7999211926810658,0.9432,0.775928775331494,0.08573940875254293,0.08552992754219638,0.0857144244747926,0.9978475392592954,198781,0.9978464936499172,0.0021535063500828233,5,0.1,0.5,,
6,9,0.23544757203941327,0.9328167730173199,2194,0,0,366,0.7999030972441165,0.9431,0.7591424080551076,0.08416852038534609,0.08397032253980084,0.0857144244747926,0.9796521770208662,195156,0.9796496159831334,0.02035038401686662,5,0.1,0.5,,
6,10,0.24085751020095564,0.9317528735632183,1392,0,0,232,0.799917378935951,0.9431,0.7347573485881858,0.08202084369399375,0.08183740777632122,0.0857144244747926,0.9547682117311965,190199,0.9547663269916169,0.0452336730083831,5,0.1,0.5,,
6,11,0.3042594817418017,0.920677966101695,590,0,0,99,0.7999425848452048,0.9432,0.6719282449547912,0.07652287503869548,0.07637385778661959,0.0857144244747926,0.8910268983744857,177501,0.8910245469604939,0.10897545303950606,5,0.1,0.5,,
7,0,0.16637795600631483,0.9495800106326422,9405,0,0,1566,0.6020830954416111,0.9488,0.744457114903778,0.08365754258373347,0.08346292592367485,0.0858315549096787,0.9724037507013733,193712,0.972406003714673,0.027593996285326994,5,0.1,0.5,,
7,1,0.1699652537213869,0.9482169822279011,8609,0,0,1435,0.6021459015984886,0.9489,0.7390551671892739,0.07912983910534263,0.07896509372467832,0.0858315549096787,0.9200007364057889,183273,0.9199989960343357,0.08000100396566434,5,0.1,0.5,,
7,2,0.15787123155696164,0.9529140514922505,7807,0,0,1301,0.6020806699324721,0.9488,0.754409287571954,0.08493347779056394,0.08472983728422526,0.0858315549096787,0.987164188886011,196652,0.987159279152653,0.012840720847346998,5,0.1,0.5,,
7,3,0.16950524862064686,0.948693790149893,7005,0,0,1167,0.6020806964974814,0.9488,0.7603479794001855,0.0851725325447208,0.08496717101782864,0.0858315549096787,0.9899292993847123,197203,0.9899252045580041,0.010074795441995854,5,0.1,0.5,,
7,4,0.17550628563562004,0.9466387231984523,6203,0,0,1034,0.6020860894800375,0.9488,0.7589445975191526,0.08535649956789372,0.08514980704889444,0.0858315549096787,0.9920571418927021,197627,0.9920536117664775,0.00794638823352245,5,0.1,0.5,,
7,5,0.1872232530690377,0.9432327346787632,5401,0,0,900,0.6020836149351284,0.9488,0.7474769823853085,0.08463103687320359,0.08442955994848088,0.0858315549096787,0.9836657396728182,195956,0.9836654786406305,0.016334521359369525,5,0.1,0.5,,
7,6,0.18653147699563608,0.943304347826087,4600,0,0,767,0.6020852940531966,0.9488,0.7647108592519848,0.08604326680189331,0.0858315549096787,0.0858315549096787,0.9999999999883492,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
7,7,0.197612772845984,0.9401790416008425,3798,0,0,633,0.6020852675834022,0.9488,0.7490415350071247,0.0850484839210001,0.08484401665581895,0.0858315549096787,0.9884944615545245,196917,0.9884895336579489,0.011510466342051107,5,0.1,0.5,,
7,8,0.20664253231494667,0.9371829105473966,2996,0,0,500,0.6020874724791835,0.9488,0.7600417116722236,0.08574893627068325,0.08553938535532321,0.0858315549096787,0.996596012321348,198531,0.9965915365694493,0.003408463430550679,5,0.1,0.5,,
7,9,0.21661081327584342,0.9378304466727438,2194,0,0,366,0.6020699063429056,0.9488,0.7312004038414307,0.08364250721878896,0.08344799527724946,0.0858315549096787,0.9722297978184163,193677,0.9722252898950856,0.02777471010491439,5,0.1,0.5,,
